Order ID,Sales,Profit
AG-2013-8490-SK-9990,828.5519353397925,324.51
AG-2013-8990-RB-9645,167.5925,10.28999999999999
AG-2013-9570-AR-345,27.56234335839599,11.82
AG-2013-9890-BT-1485,40.12684523809524,18.12
AG-2014-2040-CR-2730,113.31025,26.73
AG-2014-2110-TB-11250,238.33334998335,94.56
AG-2014-2230-DK-3225,32.64083333333333,9.600000000000001
AG-2014-2280-MS-7980,590.8425034629236,137.4
AG-2014-2360-JE-5475,19.71333333333333,2.100000000000001
AG-2014-2600-DR-2940,493.7864444444444,90.81
AG-2014-2760-CL-2565,1449.702686130008,623.3100000000001
AG-2014-2830-MO-7800,564.5831746031747,98.67000000000002
AG-2014-3130-CC-2100,390.1323809523809,178.2
AG-2014-3510-CR-2820,43.05277777777777,19.14
AG-2014-3710-IL-5100,180.5061825396825,37.38
AG-2014-4280-RD-9660,1730.785523809524,633.4199999999998
AG-2014-4290-RC-9960,908.0376785714286,433.44
AG-2014-4590-AM-360,77.09952380952382,10.98
AG-2014-4720-RO-9780,13.23126984126984,5.37
AG-2014-4840-CD-2790,455.3541875,129.9
AG-2014-4880-RS-9420,3.922564935064935,2.19
AG-2014-5620-LD-6855,87.81870625173147,29.04
AG-2014-6170-SL-10155,31.24715277777778,10.68
AG-2014-6310-JG-5160,55.66325,11.64
AG-2014-6470-PO-8865,478.4015357142857,122.28
AG-2014-6650-AC-420,293.467777014652,78.36000000000001
AG-2014-7430-HR-4830,290.4931279761905,10.52999999999997
AG-2014-7490-RD-9930,22.02354395604396,10.8
AG-2014-7770-JO-5550,820.8987091836734,177.72
AG-2014-8040-BD-1605,108.2083333333333,9.719999999999999
AG-2014-8240-AR-570,216.7929821428572,60.42000000000002
AG-2014-8390-CR-2820,197.1459835600907,57.24000000000001
AG-2014-8600-SB-10170,877.7657638888888,149.73
AG-2014-8620-DS-3180,174.3949404761905,46.22999999999999
AG-2014-8710-CA-2310,79.03238095238095,11.03999999999999
AG-2014-8930-CC-2220,14.74691964285714,1.26
AG-2014-9060-YS-11880,144.9154285714286,24.0
AG-2014-9240-JL-5835,19.84860805860806,1.98
AG-2014-9430-DL-2865,451.696726461039,83.31
AJ-2011-4230-JH-5820,19.65625,0.0
AJ-2011-4420-TC-10980,589.8825992063491,80.37
AJ-2011-4460-CM-1935,49.12892857142857,5.399999999999999
AJ-2011-7680-RP-9270,97.89589285714285,66.18
AJ-2012-7450-GM-4680,23.77377551020408,0.4800000000000004
AJ-2012-7720-SG-10890,460.1733095238095,157.32
AJ-2013-1340-JR-5700,53.1,24.24
AJ-2013-1760-CA-2310,141.345,14.13
AJ-2013-180-NC-8340,26.49428571428571,6.539999999999999
AJ-2013-2640-JL-5835,2417.591428571428,989.8800000000001
AJ-2013-3610-GZ-4545,9.920027472527472,4.62
AJ-2013-8630-DC-3285,6.120031746031746,3.42
AJ-2014-1760-MS-7365,124.8454487179487,23.97
AJ-2014-5740-LW-6825,113.8349365079365,16.89
AJ-2014-6170-SH-9975,27.9114880952381,3.27
AJ-2014-6800-DR-2880,948.5733333333335,394.2600000000001
AJ-2014-8550-GM-4440,28.40357142857143,12.66
AJ-2014-9020-RD-9720,48.211,12.39
AJ-2014-9550-GG-4650,41.39464285714286,5.670000000000002
AJ-2014-9620-DJ-3420,146.05,9.360000000000014
AL-2011-4500-EM-3825,61.9803231292517,6.630000000000003
AL-2011-7440-SC-10230,1304.48869047619,258.8999999999999
AL-2011-9500-MC-8130,11.42,2.01
AL-2012-8670-ML-7395,460.0751447811448,84.95999999999998
AL-2012-9220-JD-5895,50.38196428571429,3.479999999999997
AL-2012-9980-JD-6015,353.3435714285714,202.86
AL-2013-3830-TT-11460,641.3212244897959,22.08000000000004
AL-2013-7280-GA-4515,212.2278571428571,40.05000000000001
AL-2013-7420-NC-8535,70.73,0.8400000000000034
AL-2014-8450-JB-5925,363.4307658730158,87.50999999999999
AM-2011-7110-HM-4980,129.1417619047619,66.24000000000001
AM-2013-2480-MG-7695,19.59258928571428,2.850000000000001
AO-2011-1390-DK-3150,317.4519841269841,92.88
AO-2011-1670-HZ-4950,2339.1235,49.5
AO-2011-1710-SW-10455,7.998142857142858,4.5
AO-2011-4780-BS-1800,1379.028952380952,158.1600000000001
AO-2011-4910-GK-4620,21.84523809523809,12.72
AO-2011-7110-AA-480,344.7376133156966,16.88999999999999
AO-2011-8000-JK-5370,434.7670238095238,137.19
AO-2011-8260-RO-9780,475.6851254578755,163.14
AO-2011-8430-MA-7995,932.8171794871796,369.6900000000001
AO-2011-9910-RP-9855,27.19285714285714,11.04
AO-2012-1000-DK-3225,411.0287006802721,32.27999999999997
AO-2012-1220-DL-3495,175.5100992063492,5.639999999999986
AO-2012-1230-DH-3075,123.4611041666667,37.77
AO-2012-2480-MG-8205,188.0899829931973,57.39000000000001
AO-2012-2650-SF-10200,259.4364642857143,83.51999999999998
AO-2012-2750-CA-2310,3.982564935064935,2.19
AO-2012-2810-HJ-4875,184.3118069727891,67.08
AO-2012-3210-JE-5745,533.3094918981482,106.59
AO-2012-5450-LH-6900,607.4125,311.7
AO-2012-6670-MO-7500,39.62875,5.730000000000004
AO-2012-7800-JC-5340,95.57673469387755,43.68
AO-2012-7980-RD-9585,257.267380952381,113.4
AO-2012-8920-CC-2475,180.9115145502645,76.95
AO-2013-1140-LW-7125,641.2499999999999,169.68
AO-2013-1470-RE-9405,28.5525,5.640000000000001
AO-2013-1640-IG-5085,1056.763793367347,410.52
AO-2013-2100-AS-285,889.4061488095238,152.1
AO-2013-2180-LC-6960,430.755787037037,149.31
AO-2013-2230-JK-6090,66.63985317460318,25.68
AO-2013-2380-CM-2655,85.38393277310925,31.8
AO-2013-3830-SC-10305,13.95666666666667,2.279999999999999
AO-2013-4310-CW-1905,99.39681216931217,26.81999999999999
AO-2013-6050-JP-5460,96.96948412698413,35.43
AO-2013-6140-BP-1290,59.26944444444444,11.7
AO-2013-6910-JH-5985,749.1838961038961,322.32
AO-2013-7170-HG-4845,176.2970561963916,72.18
AO-2013-7370-MM-7920,7.535833333333334,3.33
AO-2013-9250-GM-4500,2547.995535714286,812.04
AO-2014-1550-SC-10020,44.17372710622711,15.84
AO-2014-190-RW-9540,170.465246031746,55.5
AO-2014-2110-EP-3915,132.2004761904762,45.0
AO-2014-2160-LC-7050,546.7329985754985,117.54
AO-2014-2270-BD-1725,1355.942857142857,525.6
AO-2014-2460-LM-7065,679.7997435897437,222.72
AO-2014-2730-JF-5415,42.24812499999999,14.79
AO-2014-4190-DR-2940,26.64398268398268,9.0
AO-2014-420-DV-3465,66.10883333333334,17.91
AO-2014-4830-JM-5655,477.5320072150072,50.49000000000001
AO-2014-5290-RM-9375,320.0527777777777,159.81
AO-2014-5450-DC-2850,502.7388690476191,99.77999999999997
AO-2014-5560-TB-11355,54.43410714285714,19.53
AO-2014-620-AZ-750,54.51761904761905,23.52
AO-2014-650-LC-6930,27.43897959183673,0.6000000000000014
AO-2014-6780-SK-9990,89.42362757034631,46.68
AO-2014-6900-AJ-945,33.55428571428572,2.280000000000001
AO-2014-7730-KL-6645,111.3766666666667,20.16
AO-2014-7960-BE-1455,823.1041071428571,350.31
AO-2014-8210-KD-6345,190.0123809523809,11.52000000000001
AO-2014-8250-GM-4500,746.288252840909,85.98000000000002
AO-2014-9370-AH-585,751.9456717687074,409.95
AU-2011-0-AG-675,862.6533333333334,341.49
AU-2011-3990-LR-7035,456.1592772108843,17.28000000000003
AU-2011-4210-PM-8940,99.67582417582418,26.55
AU-2011-5790-BS-1590,101.5506481481481,12.09
AU-2011-790-DS-3030,7.7125,1.23
AU-2011-9050-JL-5130,46.26462698412698,16.29
AU-2012-1790-EH-4185,127.1655555555556,0.0
AU-2012-4970-AM-360,415.1903809523809,104.88
AU-2012-5610-SV-10815,119.5121834415584,6.179999999999993
AU-2012-6590-SK-9990,1197.315208333333,343.74
AU-2012-7410-LA-6780,259.0508974358974,47.94
AU-2012-940-LB-6795,825.672,213.84
AU-2012-9900-GM-4500,252.8244047619048,54.56999999999999
AU-2013-2590-AC-615,239.5417442680776,82.05000000000001
AU-2013-3370-JM-5580,101.2637575757576,7.980000000000004
AU-2013-3750-AG-495,7.927000000000001,0.05999999999999961
AU-2013-6380-LE-6810,52.25416666666666,11.34
AU-2013-6980-SN-10710,439.1610781926407,167.88
AU-2013-8150-MO-7500,84.19936507936508,28.32
AU-2013-9620-AH-585,172.99625,71.46
AU-2013-9920-CK-2325,66.45482142857144,20.7
AU-2014-1430-PF-9120,584.7277857142857,168.87
AU-2014-1530-FM-4215,690.798,253.26
AU-2014-1900-BT-1680,82.12410317460316,11.58
AU-2014-3670-DA-3450,654.0046296296296,64.68000000000006
AU-2014-6170-DH-3675,208.7677777777778,107.1
AU-2014-6560-MD-7860,616.6518750000001,32.00999999999999
AU-2014-6650-EB-3975,263.6381361607143,90.75
AU-2014-7090-SU-10665,166.4036666666667,64.65
AU-2014-800-GB-4530,96.53583169806384,34.98
AU-2014-8900-DD-3570,25.06854166666666,7.080000000000002
AU-2014-8970-AG-765,638.9141156462586,276.93
AU-2014-9620-CA-1965,560.8926666666666,206.04
AU-2014-970-MK-7905,27.5225,5.640000000000001
BA-2013-8930-ES-4080,678.8503333333333,12.84000000000003
BK-2011-6660-EB-3750,356.715,108.24
BK-2012-7820-CM-2655,45.821,16.14
BK-2012-9590-NW-8400,884.1120138888889,316.9200000000001
BK-2013-5970-GT-4710,301.3396428571428,72.18
BK-2014-2410-PG-8820,344.054880952381,49.88999999999999
BK-2014-2770-ML-7755,82.3668783068783,19.44
BK-2014-5210-ME-7320,219.889417989418,30.24000000000001
BK-2014-7550-RS-9870,228.7225134637188,47.13
BN-2011-1530-NB-8655,43.08125,16.23
BN-2011-2460-DO-3435,3895.975677655677,297.7199999999998
BN-2011-2620-BS-1590,9.844891774891774,2.76
BN-2011-4470-RW-9630,492.2331944444445,247.44
BN-2011-6760-JK-5205,640.622,43.43999999999994
BN-2012-3640-AS-225,75.47201041666668,5.159999999999997
BN-2012-5720-HZ-4950,20.51625,6.66
BN-2012-6200-CC-2670,14.69867346938775,4.26
BN-2012-8190-AA-375,19.10838095238095,8.34
BN-2013-2680-BP-1095,284.1075384615385,24.77999999999997
BN-2013-570-SW-10455,39.1989010989011,0.0
BN-2013-6580-KD-6495,855.4380707671958,152.04
BN-2013-9270-KB-6315,27.19458333333333,2.73
BN-2013-9770-CY-2745,65.5915873015873,21.36
BN-2014-1970-TB-11355,15.86297619047619,5.43
BN-2014-2740-AS-90,26.32888888888889,1.050000000000001
BN-2014-4710-RS-9420,214.8996507936508,31.07999999999998
BN-2014-4860-TS-11430,40.59554285714285,22.86
BN-2014-4920-TP-11565,5.151220238095238,1.86
BN-2014-5090-MB-7305,115.1233333333333,49.8
BN-2014-8500-TH-11115,286.0817142857143,143.97
BN-2014-9200-PF-9165,995.9037142857144,252.36
BN-2014-9930-GH-4410,32.29761904761905,7.859999999999999
BO-2011-470-SS-10590,64.33354166666666,16.44
BO-2011-6900-DK-2835,27.51234335839599,11.82
BO-2011-7760-RB-9570,105.8573095238095,39.78
BO-2011-9310-ES-4020,88.63095238095238,11.81999999999999
BO-2012-2360-GH-4410,199.0184523809524,81.87
BO-2012-4390-JK-5730,259.0594675925926,79.44
BO-2012-5160-CS-2175,1573.405666666667,762.09
BO-2012-5210-LC-7140,7.88512987012987,4.38
BO-2012-5950-AM-705,375.9315525793651,202.26
BO-2012-6660-DJ-3630,210.3255555555556,71.88
BO-2012-7210-NR-8550,323.1385897435898,93.36000000000001
BO-2012-7240-BT-1305,30.07178571428571,1.98
BO-2012-7320-TZ-11445,43.08444444444444,0.990000000000002
BO-2012-8820-MM-8280,65.99702380952381,24.23999999999999
BO-2013-1280-KH-6360,323.2959126984127,93.78000000000003
BO-2013-1400-ML-8265,19.00589466089466,5.940000000000001
BO-2013-2880-KB-6240,126.0406200941915,54.98999999999999
BO-2013-3500-AF-870,117.5666666666667,35.75999999999999
BO-2013-3590-HW-4935,137.5323958333333,3.689999999999998
BO-2013-3910-PO-9180,7.338333333333333,0.6600000000000001
BO-2013-8060-PJ-8835,101.0177976190476,17.28
BO-2013-9400-RD-9660,51.205,4.740000000000002
BO-2014-1160-DL-3315,110.7929863945578,27.60000000000001
BO-2014-1510-PB-9105,563.361298076923,189.69
BO-2014-170-TC-11145,115.1142269119769,43.68000000000001
BO-2014-1930-JF-5490,305.6776381416203,11.69999999999999
BO-2014-2490-VG-11790,70.900853432282,30.59999999999999
BO-2014-2640-TW-11025,11.67421130952381,4.53
BO-2014-2670-KA-6525,341.8739521193093,144.24
BO-2014-4120-LC-7050,15.26672161172161,3.959999999999999
BO-2014-5570-DS-3030,645.218857142857,351.36
BO-2014-5730-ME-7320,44.432673992674,16.23
BO-2014-620-DB-2910,679.8659166666666,352.77
BO-2014-6700-CD-2790,7.953914565826331,0.0
BO-2014-8490-EB-4110,239.563,54.18000000000001
BO-2014-8690-MS-7980,143.000216029341,23.88000000000001
BO-2014-8960-MZ-7335,2911.518333333333,744.48
BO-2014-9040-TS-11655,18.84,9.21
BO-2014-9070-TW-11025,33.67329365079365,18.18
BO-2014-9240-AA-315,770.505,332.88
BO-2014-9490-PB-9150,1035.459896284271,549.66
BO-2014-9810-ML-7410,18.24617704517705,6.24
BU-2011-1220-ME-7725,89.57276455026455,38.43
BU-2011-2880-EH-3945,1627.09,229.98
BU-2011-5160-HR-4770,258.5280982905983,52.83000000000001
BU-2011-5830-VS-11820,317.6741674991675,174.96
BU-2011-7450-DE-3255,1282.6275,279.96
BU-2012-1110-EK-3795,48.2395,12.09
BU-2012-1740-MH-7455,1680.077823129252,378.6600000000001
BU-2012-2320-PC-8745,15.64453869047619,5.49
BU-2012-360-MT-8070,83.71333333333334,18.78
BU-2012-4360-JC-5340,174.4837833049887,39.69
BU-2012-460-AH-30,166.6720918367347,22.31999999999999
BU-2012-7140-RM-9375,625.175758377425,273.06
BU-2012-7980-RD-9720,282.621224489796,122.7
BU-2012-8790-JO-5280,387.9258809523809,147.84
BU-2012-8970-RH-9555,60.26216666666667,22.35
BU-2012-9500-JD-5790,50.68321428571429,14.1
BU-2012-9650-PF-9120,13.36944444444445,6.66
BU-2013-2680-PB-9210,78.362,5.939999999999998
BU-2013-2690-AS-240,43.64527210884354,22.53
BU-2013-2970-TH-11100,1110.317480759981,182.4300000000001
BU-2013-3730-CM-2655,107.2625,46.8
BU-2013-3760-LF-7185,65.04333333333334,13.08
BU-2013-4020-JK-5370,420.5378551078551,187.98
BU-2013-4720-LF-7185,120.1516746031746,33.24000000000001
BU-2013-5320-RE-9405,74.09604497354496,33.66
BU-2013-5690-VT-11700,485.2261111111111,92.04000000000002
BU-2013-6440-PC-8745,877.0883988095238,423.93
BU-2013-7380-MH-7455,192.0474606227106,21.27000000000001
BU-2013-9100-TT-11220,5.301536458333334,0.2400000000000002
BU-2013-9480-CS-1860,291.4099285714286,126.51
BU-2013-9680-DH-3675,66.85078805453806,15.06
BU-2014-2740-GD-4590,351.245,90.12
BU-2014-2850-DP-3105,96.93222222222222,11.94
BU-2014-290-CA-2265,2169.610095238095,158.28
BU-2014-370-JL-5130,70.47,3.510000000000005
BU-2014-7540-MH-8025,298.4683333333334,126.06
BU-2014-8530-BD-1620,543.8598796296296,235.8
BU-2014-880-KM-6375,411.7760897435898,101.4
BU-2014-9020-LH-7155,80.055,12.72
BU-2014-9200-CC-2475,403.6762230725624,133.17
BU-2014-9730-CJ-1875,169.24,4.97999999999999
BY-2011-3790-MV-7485,51.69875,22.8
BY-2012-8590-KA-6525,197.8082857142857,80.28
CA-2011-100006-DK-13375,377.97,109.6113
CA-2011-100090-EB-13705,1527.331287414966,-19.08899999999994
CA-2011-100293-NF-18475,208.4404,31.86959999999999
CA-2011-100328-JC-15340,6.197619047619049,1.3257
CA-2011-100363-JM-15655,77.89266666666666,7.719200000000001
CA-2011-100391-BW-11065,13.72166666666667,6.7252
CA-2011-100678-KM-16720,1856.953451856477,61.79369999999994
CA-2011-100706-LE-16810,239.5845170068027,17.72020000000001
CA-2011-100762-NG-18355,738.5654885204082,219.0774
CA-2011-100860-CS-12505,40.25283333333334,9.0
CA-2011-100867-EH-14125,832.8276,20.09699999999998
CA-2011-100881-DR-12940,724.4266,22.67819999999995
CA-2011-100895-SV-20785,1340.132822344322,176.9272000000001
CA-2011-100916-FH-14275,1591.385277777778,122.9662000000001
CA-2011-100972-DB-13360,258.4493263888889,79.8912
CA-2011-101147-MC-17575,3.418369047619047,-6.344099999999999
CA-2011-101175-DM-12955,237.2508484848485,-1.258800000000008
CA-2011-101266-MM-17920,25.72469264069264,6.412800000000001
CA-2011-101364-TW-21025,524.0927716229348,100.1403
CA-2011-101392-AS-10630,613.801414141414,70.03359999999998
CA-2011-101427-AY-10555,26.09233333333333,1.1022
CA-2011-101462-BP-11230,113.9133333333333,27.56319999999999
CA-2011-101476-SD-20485,66.845,30.0957
CA-2011-101560-CS-12250,860.6692943241943,110.8402
CA-2011-101602-MC-18100,4429.374379870131,-30.96100000000024
CA-2011-101770-KB-16240,4.633980357142858,-1.3083
CA-2011-101833-FG-14260,65.37888888888888,17.22
CA-2011-101931-TS-21370,3881.206915703081,18.61400000000003
CA-2011-102008-RA-19915,48.9511111111111,24.47
CA-2011-102085-JD-16015,52.98555555555555,13.7428
CA-2011-102274-DH-13075,874.16445995671,323.1270000000001
CA-2011-102295-EH-13990,344.1402933333334,-18.10680000000002
CA-2011-102330-AI-10855,1336.682634920635,80.39640000000009
CA-2011-102645-IM-15055,106.336875,19.2384
CA-2011-102652-AY-10555,350.2289285714286,64.5077
CA-2011-102673-KH-16630,1970.410025396825,127.9658999999999
CA-2011-102869-LC-17140,547.685246031746,-26.0068
CA-2011-102988-GM-14695,10418.57713318903,112.2736999999997
CA-2011-103058-AG-10270,203.5653333333333,7.998400000000004
CA-2011-103086-EB-14170,7.427111111111111,-1.5936
CA-2011-103100-AB-10105,2123.252831632653,498.5208
CA-2011-103191-VG-21805,711.9954285714284,-82.88400000000001
CA-2011-103219-BF-11215,502.6825223214286,21.4776
CA-2011-103310-GM-14680,4898.69191923077,187.6596
CA-2011-103317-DM-13525,407.1419165013227,14.49220000000003
CA-2011-103331-KB-16315,65.23119880952382,14.1098
CA-2011-103366-EH-13990,344.1213015873016,65.97800000000001
CA-2011-103373-BS-11755,1563.56019047619,-168.9558
CA-2011-103401-GR-14560,31.13416666666667,6.220800000000001
CA-2011-103429-LW-16825,2237.920004331779,239.3598999999999
CA-2011-103492-CM-12715,3114.159761746521,117.4007999999999
CA-2011-103527-CC-12220,18.275,3.404999999999999
CA-2011-103590-JL-15505,62.28,29.2716
CA-2011-103660-MW-18220,2296.311375,75.59580000000005
CA-2011-103702-AF-10885,32.22588095238095,-46.8776
CA-2011-103744-MG-17875,22.63611904761905,-4.522500000000001
CA-2011-103800-DP-13000,55.896,5.551200000000001
CA-2011-103807-EM-13825,54.92011904761905,7.995800000000003
CA-2011-103849-PG-18895,570.3100338624338,-70.72929999999997
CA-2011-103940-BN-11515,580.5137293272865,77.17930000000001
CA-2011-103989-MC-17605,1393.505003075397,68.63529999999992
CA-2011-104178-JM-15265,290.2155216450216,58.69800000000001
CA-2011-104269-DB-13060,1150.988015873016,51.47640000000001
CA-2011-104283-LM-17065,997.1385286195286,76.10519999999997
CA-2011-104402-DB-13660,125.8733333333333,31.0059
CA-2011-104472-CK-12325,251.743,41.43359999999998
CA-2011-104563-CM-12715,4297.509833333334,85.51059999999961
CA-2011-104738-SP-20620,1748.573528752834,63.25080000000003
CA-2011-104773-TB-21175,125.9998666666667,6.041600000000003
CA-2011-104780-BT-11530,52.17767063492063,10.5072
CA-2011-104808-MH-17440,23.63745102040817,6.036799999999999
CA-2011-104829-JG-15805,34.81196666666666,9.890999999999998
CA-2011-104976-CK-12760,34.49464285714286,16.9932
CA-2011-105165-SZ-20035,1288.725189031339,-12.37290000000007
CA-2011-105172-PK-18910,32.61574999999999,9.072
CA-2011-105249-DH-13675,1702.806642857143,15.18000000000006
CA-2011-105270-AP-10915,436.5081231746032,19.18959999999998
CA-2011-105340-EH-14185,10.98993849206349,-11.0848
CA-2011-105417-VS-21820,93.09937435897436,-71.96209999999999
CA-2011-105648-EJ-14155,1101.978881481481,-23.48820000000001
CA-2011-105872-JG-15160,139.9466031746032,26.38800000000001
CA-2011-105893-PK-19075,653.2310000000002,13.31759999999997
CA-2011-105984-MY-18295,3592.440675,-244.9115999999999
CA-2011-106054-JO-15145,24.25259523809524,5.239799999999999
CA-2011-106229-NR-18550,696.4183418367347,-209.7692999999999
CA-2011-106264-CK-12595,99.6072023809524,1.232699999999994
CA-2011-106376-BS-11590,4690.961428571428,174.2903999999999
CA-2011-106439-GG-14650,2028.81897927176,122.5435
CA-2011-106572-NP-18700,567.8045523809524,19.82399999999996
CA-2011-106719-RB-19645,15.15513393569394,2.6936
CA-2011-106726-RS-19765,2648.724583333334,327.9458
CA-2011-106803-DC-13285,344.7540238095238,54.79680000000002
CA-2011-106810-AJ-10795,826.081688888889,23.31600000000003
CA-2011-106971-BM-11785,958.8495833333336,95.18880000000001
CA-2011-107139-DP-13390,344.1264415584416,67.86000000000001
CA-2011-107153-GZ-14545,67.65916666666666,12.4902
CA-2011-107181-DB-13270,235.7898571428572,45.10640000000001
CA-2011-107398-BS-11590,58.03961479591837,-23.544
CA-2011-107454-RD-19720,173.6445032467532,40.1574
CA-2011-107524-KN-16705,70.8484880952381,22.8112
CA-2011-107573-PB-19150,59.67285714285715,7.628399999999999
CA-2011-107594-EH-13945,213.9024047619048,22.1508
CA-2011-107706-ST-20530,31.15552380952381,6.065999999999999
CA-2011-107755-CK-12760,113.2988888888889,49.6048
CA-2011-107769-BT-11395,507.9637037037037,74.81420000000003
CA-2011-107811-LA-16780,2882.069095238096,68.94900000000007
CA-2011-107818-MC-17275,4576.543936948854,235.2232000000004
CA-2011-107916-JP-15460,36.40880063492064,10.8096
CA-2011-108147-RD-19480,1967.817054166667,109.5240000000001
CA-2011-108182-DL-13315,11.66599404761904,-14.7708
CA-2011-108189-ES-14080,1765.041638025467,133.7632000000001
CA-2011-108273-EJ-13720,127.3469333333333,-62.2518
CA-2011-108609-AJ-10780,4304.928555555555,-734.5263999999997
CA-2011-108707-DB-12910,31.954,3.628800000000002
CA-2011-108861-MM-17260,349.5097333333334,51.36000000000001
CA-2011-108903-DO-13435,482.6350015873016,5.523599999999988
CA-2011-109043-CS-12355,645.2822222222221,46.81899999999996
CA-2011-109127-JC-15775,33.658,7.948799999999999
CA-2011-109134-DE-13255,34.18972222222222,8.817599999999999
CA-2011-109218-AR-10825,73.52638888888889,10.368
CA-2011-109232-ND-18370,1616.348796296296,87.35040000000004
CA-2011-109302-CS-12175,336.8452604166667,98.10500000000002
CA-2011-109491-LC-16930,118.0795044091711,29.3404
CA-2011-109680-VP-21760,516.1401428571428,54.08760000000001
CA-2011-109855-LH-16900,475.5922380952381,65.43040000000002
CA-2011-109890-PG-18820,111.31625,10.0744
CA-2011-109897-BW-11200,1688.21348015873,82.00880000000006
CA-2011-109904-BF-10975,26.20297619047619,4.484999999999999
CA-2011-109918-LR-17035,366.7205952380953,48.5204
CA-2011-109932-VP-21760,484.4765,24.48669999999998
CA-2011-110030-LF-17185,39.60663452380952,-14.3856
CA-2011-110065-SP-20650,365.5739206349206,43.73970000000003
CA-2011-110072-MG-17680,157.8053333333333,12.90960000000001
CA-2011-110100-LC-16885,487.5624285714285,37.79700000000003
CA-2011-110184-BF-11170,2576.349153061225,73.7478000000001
CA-2011-110219-EB-13870,355.2365088888889,-9.133500000000026
CA-2011-110352-ED-13885,46.01039153439154,8.880000000000003
CA-2011-110408-AS-10225,3800.00212585034,444.6902
CA-2011-110422-TB-21400,48.70511111111112,4.102800000000002
CA-2011-110527-ED-13885,47.07188888888889,9.604799999999997
CA-2011-110555-MM-18055,677.3994166666666,124.9458
CA-2011-110611-JD-16015,200.3211111111112,-13.637
CA-2011-110639-RH-19495,105.8821428571429,34.94239999999999
CA-2011-110786-AJ-10795,2403.785623015873,479.9495999999999
CA-2011-110849-JL-15835,742.6085192743766,108.1437
CA-2011-111003-CR-12625,438.19228125,104.7888
CA-2011-111059-TB-21400,181.5567142857143,31.56139999999999
CA-2011-111150-RW-19630,139.8039583333334,27.7354
CA-2011-111157-NH-18610,499.6056613756613,33.19999999999999
